site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll,fl.switch.3,fl.switch.3.resource.coll,fl.switch.4,fl.switch.4.resource.coll
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Senecio.integerrimus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Senecio.integerrimus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Senecio.integerrimus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar.and.pollen,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar.and.pollen,yes,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,13-Jun-20,165,5,JEO,11:35:00,12:35:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Arnica.cordifolia,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Lathyrus.leucanthus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,rufocinctus,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,kirbiellus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,21-Jun-20,173,6,JEO,17:10:00,18:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Lathyrus.leucanthus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Lathyrus.leucanthus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,aspen,a,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Lathyrus.leucanthus,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jun-20,178,7,JEO,9:55:00,10:55:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Dodecatheon.pulchellum,nectar,no,,trying for nectar,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar.and.pollen,yes,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,aspen,a,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Dodecatheon.pulchellum,pollen,yes,,,,,,,,,,,,
Gothic.Spires,GS,2020,2-Jul-20,184,8,JEO,16:05:00,17:05:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Distegia.involucrata,nectar,no,,,,,Vicia.americana,yes,,,,,,
Gothic.Spires,GS,2020,10-Jul-20,192,9,JEO,11:35:00,12:35:00,60,clear.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,10-Jul-20,192,9,JEO,11:35:00,12:35:00,60,clear.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,17-Jul-20,199,10,JEO,16:05:00,17:05:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,,,,,Delphinium.barbeyi,nectar,,,,,,
Gothic.Spires,GS,2020,17-Jul-20,199,10,JEO,16:05:00,17:05:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,17-Jul-20,199,10,JEO,16:05:00,17:05:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,17-Jul-20,199,10,JEO,16:05:00,17:05:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Solidago.multiradiata,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,17-Jul-20,199,10,JEO,16:05:00,17:05:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jul-20,208,11,JEO,16:00:00,17:00:00,60,mostlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Solidago.multiradiata,nectar,no,,marked blue/green by JLF,,,,,,,,,,
Gothic.Spires,GS,2020,26-Jul-20,208,11,JEO,16:00:00,17:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Ligularia.bigelovii,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,29-May-20,150,3,JEO,11:15:00,12:15:00,60,clear.warm,aspen,a,1,Bombus,bifarius,q,frg+ns,Claytonia.lanceolata,nectar,no,,,,ground,,,,,,,,
Rosy.Hills,RH,2020,29-May-20,150,3,JEO,11:15:00,12:15:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,5-Jun-20,157,4,JEO,13:55:00,14:55:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,5-Jun-20,157,4,JEO,13:55:00,14:55:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,12-Jun-20,164,5,JEO,11:25:00,12:25:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,12-Jun-20,164,5,JEO,11:25:00,12:25:00,60,clear.warm,dry,d,1,Bombus,rufocinctus,q,frg,Senecio.integerrimus,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,12-Jun-20,164,5,JEO,11:25:00,12:25:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,12-Jun-20,164,5,JEO,11:25:00,12:25:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,12-Jun-20,164,5,JEO,11:25:00,12:25:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Senecio.integerrimus,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,12-Jun-20,164,5,JEO,11:25:00,12:25:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Senecio.integerrimus,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,aspen,a,1,Bombus,centralis,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Frasera.speciosa,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Frasera.speciosa,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,aspen,a,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Lupinus.bakeri,pollen,yes,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Lupinus.bakeri,pollen,yes,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,19-Jun-20,171,6,JEO,16:05:00,17:05:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,aspen,a,1,Bombus,bifarius,q,frg,Frasera.speciosa,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,aspen,a,1,Bombus,rufocinctus,q,frg,Frasera.speciosa,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,aspen,a,1,Bombus,rufocinctus,q,frg,Frasera.speciosa,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Wyethia.arizonica,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,27-Jun-20,179,7,JEO,12:15:00,13:15:00,60,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Lupinus.bakeri,pollen,yes,,,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,aspen,a,1,Bombus,bifarius,q,frg,Frasera.speciosa,nectar,no,,marked pink by JLF,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,aspen,a,1,Bombus,bifarius,q,frg,Frasera.speciosa,nectar,no,,marked pink by JLF,,,,,,,,,,
